customer_id,age,gender,city,signup_days_ago,total_spend,avg_order_value,purchase_frequency,time_since_last_purchase,most_frequent_category,customer_support_calls,discount_usage_rate,device_type,preferred_purchase_time,email_open_rate,app_opens_last_30d,engagement_score
CUST_00215,69,Female,Los Angeles,164,569.42,97.1,2.43,50,Beauty,0,0.25,Mobile,Morning,0.63,11,75.77
CUST_00216,66,Male,San Diego,1137,1027.38,54.98,1.9,27,Home,2,0.28,Mobile,Evening,0.91,20,83.89
CUST_00217,66,Female,Chicago,615,715.79,129.7,1.72,7,Clothing,2,0.12,Mobile,Afternoon,0.6,10,62.73
CUST_00218,69,Other,San Antonio,1573,225.75,48.98,2.91,89,Clothing,1,0.3,Desktop,Afternoon,0.87,12,25.33
CUST_00219,29,Male,Fort Worth,106,862.2,54.23,1.97,158,Beauty,0,0.15,Mobile,Morning,0.85,8,52.05
CUST_00220,56,Other,Dallas,699,1691.83,54.99,2.61,4,Sports,0,0.31,Tablet,Evening,0.9,7,44.99
CUST_00221,19,Female,Houston,364,128.73,136.5,3,10,Beauty,2,0.25,Desktop,Afternoon,0.62,8,51.92
CUST_00222,20,Other,Charlotte,1045,38.49,115.85,0.81,84,Beauty,1,0.31,Tablet,Morning,0.73,13,31.91
CUST_00223,66,Other,Austin,660,278.1,54.62,1.3,153,Beauty,1,0.34,Tablet,Afternoon,0.97,9,21.45
CUST_00224,54,Other,Philadelphia,1153,1065.99,63.48,1.17,121,Electronics,0,0.16,Tablet,Morning,0.81,18,45.87
CUST_00225,66,Female,Dallas,1507,81.43,72.62,1.65,45,Home,0,0.45,Mobile,Evening,0.63,15,37.59
CUST_00226,34,Male,Austin,699,1084.89,62.96,2.17,139,Beauty,1,0.26,Tablet,Evening,0.82,9,58.63
CUST_00227,66,Other,Austin,1820,2427.65,97.52,1.11,12,Home,2,0.19,Tablet,Morning,0.53,10,59.27
CUST_00228,19,Male,Phoenix,1223,27.76,87.26,1.19,115,Beauty,3,0.65,Tablet,Afternoon,0.53,10,34.35
CUST_00229,19,Female,Jacksonville,747,341.85,80.06,1.65,92,Sports,3,0.14,Mobile,Evening,0.71,11,42.18
CUST_00230,45,Male,New York,1644,199.41,95.5,2.91,7,Sports,1,0.16,Mobile,Afternoon,0.96,13,55.58
CUST_00231,40,Other,Chicago,1545,250.17,85.97,1.48,169,Beauty,2,0.34,Desktop,Morning,0.85,10,28.51
CUST_00232,54,Other,Austin,961,300.41,91.82,2.09,101,Clothing,3,0.32,Mobile,Afternoon,0.87,5,30.27
CUST_00233,49,Other,Charlotte,1444,672.97,79.33,1.7,136,Home,0,0.55,Tablet,Morning,0.77,10,50.16
CUST_00234,50,Other,Dallas,1250,447.39,118.04,1.89,131,Sports,1,0.06,Tablet,Evening,0.69,11,33.45
CUST_00235,18,Other,Chicago,930,1624.68,78.29,1.33,96,Electronics,0,0.15,Tablet,Morning,0.69,5,52.02
CUST_00236,36,Other,Austin,209,202.31,71.29,-0.44,54,Clothing,1,0.24,Mobile,Afternoon,0.88,9,32.66
CUST_00237,19,Female,Austin,1269,389.9,94.94,1.36,105,Sports,1,0.37,Mobile,Afternoon,0.91,7,31.54
CUST_00238,61,Female,San Jose,1312,839.2,89.2,2.23,122,Clothing,1,0.5,Desktop,Evening,0.85,9,30.43
CUST_00239,43,Female,Los Angeles,1090,233.43,74.49,2.07,70,Home,0,0.26,Desktop,Afternoon,0.91,12,55.53
CUST_00240,49,Male,Houston,1177,313.02,34.04,2.7,54,Clothing,0,0.61,Mobile,Evening,0.71,10,38.91
CUST_00241,23,Male,Phoenix,491,577.55,110.24,0.53,95,Electronics,0,0.25,Mobile,Morning,0.5,10,51.72
CUST_00242,49,Female,San Antonio,1459,985.72,106.06,2.37,56,Clothing,0,0.07,Desktop,Afternoon,0.88,10,66.81
CUST_00243,21,Male,San Antonio,703,268.65,53.75,1.45,166,Sports,0,0.23,Mobile,Morning,0.91,10,21.47
CUST_00244,28,Male,Dallas,1242,379.59,85.4,1.23,155,Electronics,1,0.31,Mobile,Afternoon,0.69,7,40.15
CUST_00245,34,Other,Fort Worth,1453,1846.89,61.93,2.52,153,Home,2,0.36,Tablet,Afternoon,0.84,6,41.44
CUST_00246,55,Other,San Diego,502,21.7,88.21,2.79,100,Sports,0,0.27,Tablet,Morning,0.3,14,51.99
CUST_00247,41,Male,Fort Worth,666,297.31,102.89,3.15,97,Home,0,0.11,Tablet,Afternoon,0.96,15,70.66
CUST_00248,22,Male,Charlotte,1813,505.28,71.74,2.55,72,Beauty,2,0.31,Tablet,Morning,0.99,16,66.87
CUST_00249,69,Female,Los Angeles,1618,4.23,92.79,1.9,69,Sports,1,0.25,Mobile,Afternoon,0.43,12,46.01
CUST_00250,51,Male,Jacksonville,221,454.14,39.77,0.53,21,Clothing,0,0.34,Desktop,Evening,0.75,10,39.98
CUST_00251,23,Other,San Diego,435,28.92,53.49,3.24,172,Home,0,0.23,Tablet,Morning,0.81,5,65.66
CUST_00252,39,Male,San Diego,280,974.41,97.52,2.23,142,Clothing,0,0.21,Tablet,Afternoon,0.69,12,34.09
CUST_00253,28,Female,Phoenix,1647,822.76,59.03,1.08,95,Electronics,0,0.35,Tablet,Evening,0.99,9,37.68
CUST_00254,65,Other,Charlotte,1116,16.39,54.33,2.21,145,Home,1,0.11,Tablet,Evening,0.87,8,37.76
CUST_00255,33,Other,Fort Worth,524,25.02,56.87,0.54,10,Home,2,0.24,Mobile,Evening,0.77,16,64.66
CUST_00256,50,Other,Chicago,1163,700.43,48.04,3.35,96,Electronics,1,0.34,Desktop,Morning,0.62,13,44.04
CUST_00257,26,Other,Dallas,667,230.66,100.12,1.6,131,Electronics,0,0.55,Mobile,Evening,0.97,10,35.91
CUST_00258,23,Male,Jacksonville,1047,427.86,101.96,0.9,33,Electronics,3,0.55,Tablet,Morning,0.76,8,36.19
CUST_00259,33,Female,San Antonio,1441,157.58,55.99,3.29,47,Electronics,1,0.18,Tablet,Afternoon,0.89,6,60.46
CUST_00260,46,Male,New York,732,94.96,47.32,0.68,82,Beauty,0,0.15,Tablet,Morning,0.51,6,51.49
CUST_00261,20,Male,San Diego,348,175.54,72.65,1.97,47,Home,0,0.51,Desktop,Afternoon,0.76,9,47.85
CUST_00262,37,Other,San Jose,1261,141.65,45.75,2.13,75,Beauty,0,0.35,Mobile,Evening,0.31,10,44.46
CUST_00263,53,Female,Fort Worth,765,297.38,92.65,0.69,39,Beauty,0,0.11,Desktop,Morning,0.65,10,37.26
CUST_00264,36,Other,Phoenix,934,686.54,75.26,1.6,175,Clothing,1,0.28,Mobile,Afternoon,0.73,9,38.65
CUST_00265,43,Male,Philadelphia,183,403.86,65.93,0.11,40,Home,0,0.63,Mobile,Afternoon,0.98,12,31.87
CUST_00266,20,Male,Dallas,508,469.75,100.54,1.57,149,Home,1,0.43,Tablet,Morning,0.7,10,16.37
CUST_00267,36,Other,San Jose,198,317.51,51.42,0.13,110,Home,1,0.26,Desktop,Afternoon,0.67,13,24.12
CUST_00268,37,Male,Charlotte,1706,196.32,64.33,2.89,63,Home,1,0.44,Mobile,Evening,0.51,8,58.09
CUST_00269,49,Male,Columbus,1147,77.46,45.08,1.37,48,Electronics,1,0.31,Desktop,Afternoon,0.81,7,57.18
CUST_00270,24,Other,San Diego,1570,218.92,40.52,0.79,117,Sports,3,0.4,Tablet,Afternoon,0.83,11,8.06
CUST_00271,69,Male,Columbus,381,547.11,52.34,2.21,91,Clothing,0,0.45,Mobile,Evening,0.6,7,51.08
CUST_00272,58,Female,Austin,825,661.71,54.76,0.24,14,Clothing,1,0.32,Desktop,Morning,0.89,8,52.35
CUST_00273,50,Other,Columbus,1539,316.67,52.45,1.26,131,Electronics,1,0.23,Mobile,Evening,0.87,11,40.48
CUST_00274,57,Female,Columbus,1030,517.81,72.71,2.73,135,Beauty,0,0.4,Tablet,Evening,0.73,4,29.61
CUST_00275,56,Male,Chicago,1328,118.2,72.51,0.6,126,Sports,1,0.29,Tablet,Morning,0.81,11,43.85
CUST_00276,35,Male,Fort Worth,1638,983.29,36.21,1.72,59,Clothing,0,0.37,Desktop,Evening,0.81,13,57.24
CUST_00277,57,Other,Phoenix,192,1004.72,94.93,1.16,126,Beauty,2,0.13,Mobile,Morning,0.5,13,44.55
CUST_00278,18,Male,Houston,1400,193.07,37.1,-0.09,89,Home,1,0.12,Mobile,Morning,0.88,11,30.79
CUST_00279,28,Other,Columbus,525,396.72,31.81,0.84,130,Sports,0,0.19,Desktop,Afternoon,0.73,10,57.68
CUST_00280,45,Other,New York,1060,466.54,100.9,1.3,134,Sports,2,0.34,Desktop,Afternoon,0.8,13,23.08
CUST_00281,42,Other,Phoenix,1094,319.74,47.43,2.24,78,Home,2,0.36,Tablet,Afternoon,0.92,7,42.26
CUST_00282,67,Other,San Jose,289,1210.36,83.93,3.37,144,Clothing,2,0.23,Tablet,Morning,0.83,10,62.78
CUST_00283,40,Other,San Antonio,105,672.99,60.4,1.98,123,Sports,2,0.51,Mobile,Morning,0.94,9,35.53
CUST_00284,48,Female,New York,1740,558.15,49.87,2.11,9,Electronics,2,0.1,Mobile,Morning,0.96,11,73.94
CUST_00285,47,Other,Houston,313,367.08,45.36,2.75,79,Electronics,2,0.22,Mobile,Evening,0.64,12,39.98
CUST_00286,59,Female,Philadelphia,1079,44.33,84.51,2.42,111,Electronics,1,0.32,Tablet,Morning,0.87,6,33.54
CUST_00287,52,Male,Austin,1131,57.04,51.66,1.33,25,Sports,1,0.21,Mobile,Evening,0.61,9,64.14
CUST_00288,24,Other,Jacksonville,1677,177.63,102.38,1.42,21,Clothing,0,0.15,Mobile,Morning,0.46,8,52.69
CUST_00289,33,Male,Dallas,1761,118.83,36.94,2.57,142,Beauty,2,0.52,Tablet,Evening,0.85,9,50.03
CUST_00290,43,Other,Austin,307,1523.84,110.38,2.49,57,Clothing,3,0.11,Tablet,Morning,0.67,9,54.59
CUST_00291,65,Female,San Diego,821,263.66,23.01,2.2,59,Beauty,0,0.65,Desktop,Evening,0.78,9,54.05
CUST_00292,69,Female,Los Angeles,36,1046.18,82.13,1.37,75,Sports,2,0.23,Mobile,Afternoon,0.37,9,48.46
CUST_00293,66,Female,Austin,1157,852.09,45.61,3.62,166,Home,1,0.51,Mobile,Afternoon,0.8,17,55.33
CUST_00294,19,Male,Chicago,887,837.18,35.21,1.2,130,Beauty,2,0.06,Desktop,Morning,0.63,7,35.31
CUST_00295,18,Other,San Jose,1049,121.49,72.5,1.89,151,Beauty,0,0.25,Tablet,Afternoon,0.67,11,35.52
CUST_00296,65,Male,Fort Worth,1061,296.49,91.9,3.41,1,Clothing,1,0.34,Mobile,Morning,0.64,11,54.35
CUST_00297,29,Female,Phoenix,1043,191.33,70.11,2.12,150,Sports,0,0.17,Mobile,Afternoon,0.75,8,50.38
CUST_00298,22,Male,Austin,35,1760.18,73.9,1.94,125,Clothing,2,0.28,Tablet,Evening,0.57,10,30.91
CUST_00299,54,Female,San Antonio,1387,1046.75,80.09,2.29,58,Sports,0,0.18,Desktop,Evening,0.49,9,35.3
CUST_00300,49,Female,Chicago,1442,143.79,90.43,1.36,56,Beauty,0,0.26,Tablet,Evening,0.65,14,61.7
CUST_00301,26,Female,Jacksonville,1454,188.09,116.14,1.91,169,Home,4,0.28,Mobile,Afternoon,0.8,9,23.74
CUST_00302,58,Other,San Antonio,1542,376.35,56.38,2.74,107,Sports,0,0.57,Tablet,Evening,0.31,9,27.53
CUST_00303,52,Other,Phoenix,467,163.28,86.96,2.94,139,Beauty,1,0.21,Mobile,Morning,0.75,12,49.42
CUST_00304,36,Female,San Jose,897,870.14,60.67,3.6,74,Home,0,0.24,Tablet,Morning,0.38,13,51.15
CUST_00305,65,Male,Philadelphia,199,855.27,70.63,1.26,0,Clothing,1,0.19,Desktop,Morning,0.9,8,62.72
CUST_00306,33,Male,Philadelphia,1570,644.29,92.05,3.32,98,Clothing,1,0.12,Mobile,Morning,0.95,9,64.04
CUST_00307,20,Other,Austin,1592,584.48,79.52,2.6,53,Sports,2,0.28,Mobile,Evening,0.9,11,67.48
CUST_00308,37,Female,Austin,768,396.26,56.35,3.08,42,Sports,1,0.57,Tablet,Morning,0.49,9,42.02
CUST_00309,41,Male,Columbus,1235,213.18,77.62,0.67,142,Sports,1,0.34,Tablet,Afternoon,0.72,11,38.2
CUST_00310,50,Female,Jacksonville,1633,906.81,83.82,1.25,6,Clothing,0,0.39,Tablet,Evening,0.8,10,50.26
CUST_00311,41,Male,Houston,1818,978.9,90.77,2.23,155,Sports,2,0.35,Desktop,Afternoon,0.78,13,56.17
CUST_00312,69,Other,Jacksonville,1525,25.39,103.54,2.71,5,Beauty,1,0.2,Mobile,Morning,0.69,9,57.1
CUST_00313,28,Female,San Diego,241,254.26,119.81,1.57,19,Electronics,1,0.19,Tablet,Evening,0.63,9,49.57
CUST_00314,66,Female,Dallas,1194,13.49,75.06,1.63,87,Electronics,2,0.46,Mobile,Morning,0.86,8,24.34
CUST_00315,25,Male,Los Angeles,294,914.66,47.42,0.94,169,Sports,1,0.28,Desktop,Morning,0.92,12,29.14
CUST_00316,53,Male,Dallas,922,97.46,82.92,1.5,37,Beauty,1,0.14,Mobile,Afternoon,0.5,15,45.94
CUST_00317,55,Male,Austin,1763,560.22,41.55,1.62,75,Beauty,3,0.1,Tablet,Morning,0.97,14,42.96
CUST_00318,57,Female,Jacksonville,1339,221.1,122.55,1.62,2,Beauty,0,0.26,Mobile,Morning,0.88,9,62.53
CUST_00319,37,Other,Houston,1151,846.59,61.06,1.1,155,Home,0,0.29,Mobile,Evening,0.79,7,43.55
CUST_00320,52,Other,Philadelphia,468,356.36,99.63,3.92,11,Beauty,2,0.26,Desktop,Evening,0.68,8,45.16
CUST_00321,65,Male,Columbus,1816,196.08,82.89,3.02,79,Clothing,0,0.3,Desktop,Afternoon,0.72,9,74.98
CUST_00322,42,Other,San Antonio,367,195.69,81.11,2.67,171,Clothing,0,0.26,Desktop,Afternoon,0.66,17,50.05
CUST_00323,52,Male,Houston,1045,197.95,35.47,3.15,14,Beauty,2,0.4,Desktop,Morning,0.57,11,46.13
CUST_00324,42,Other,San Diego,316,776.95,55.29,2.58,117,Electronics,2,0.16,Mobile,Morning,0.87,11,56.13
CUST_00325,46,Female,Fort Worth,758,620.86,65.14,4.23,54,Home,1,0.42,Mobile,Morning,0.69,12,28.23
CUST_00326,35,Male,Columbus,1114,192.25,65.65,1.19,94,Clothing,0,0.08,Mobile,Afternoon,0.7,6,15.41
CUST_00327,63,Other,San Jose,1428,336.88,77.32,-0.28,81,Clothing,1,0.09,Tablet,Morning,0.79,15,64.36
CUST_00328,35,Female,San Diego,1542,39.6,58.47,1.11,175,Clothing,1,0.15,Tablet,Evening,0.78,9,38.58
CUST_00329,19,Other,New York,451,878.68,87.25,0.13,5,Home,1,0.54,Tablet,Afternoon,0.77,12,66.12
CUST_00330,52,Female,San Diego,778,154.59,72.59,0.77,63,Beauty,2,0.56,Desktop,Afternoon,0.42,12,23.13
CUST_00331,33,Female,San Jose,908,1100.13,91.44,1.39,34,Home,0,0.1,Mobile,Evening,0.8,16,75.79
CUST_00332,58,Other,Columbus,1633,454.16,37.87,1.86,10,Beauty,1,0.25,Tablet,Evening,0.54,13,60.45
CUST_00333,53,Other,Jacksonville,1174,419.46,94.52,3.07,22,Sports,2,0.3,Desktop,Morning,0.66,9,52.15
CUST_00334,50,Female,Chicago,446,88.8,115.73,3.67,56,Clothing,1,0.02,Tablet,Afternoon,0.81,14,66.25
CUST_00335,21,Female,Phoenix,957,36.04,71.01,2.3,80,Electronics,1,0.43,Tablet,Afternoon,0.53,15,65.28
CUST_00336,50,Female,Columbus,80,402.17,105.18,0.78,69,Home,1,0.48,Tablet,Evening,0.77,12,56.94
CUST_00337,31,Male,San Jose,1041,315.55,74.31,1.49,113,Home,1,0.44,Mobile,Afternoon,0.69,9,28.77
CUST_00338,38,Female,San Diego,138,63.74,64.54,1.71,164,Clothing,0,0.23,Desktop,Afternoon,0.76,4,32.71
CUST_00339,65,Male,Austin,652,902.69,80.27,1.57,62,Clothing,0,0.38,Tablet,Afternoon,0.66,15,50.71
CUST_00340,37,Female,Philadelphia,851,269.99,114.23,0.65,79,Electronics,0,0.32,Tablet,Morning,0.8,8,34.24
CUST_00341,25,Male,Houston,1532,150.86,112.22,3.28,28,Electronics,1,0.58,Mobile,Evening,0.42,11,44.62
CUST_00342,24,Female,Charlotte,552,776.23,36.72,0.46,169,Clothing,0,0.17,Mobile,Morning,0.63,13,29.6
CUST_00343,20,Female,Houston,1704,1221.29,49.28,1.47,155,Beauty,2,0.13,Tablet,Afternoon,0.59,7,40.05
CUST_00344,34,Female,Jacksonville,74,182.61,72.82,2.14,143,Clothing,1,0.37,Desktop,Afternoon,0.9,18,47.03
CUST_00345,50,Other,Houston,1098,747.94,57.32,2.17,105,Electronics,2,0.29,Desktop,Afternoon,0.55,12,53.1
CUST_00346,65,Other,Philadelphia,50,528.52,84.56,1.59,17,Clothing,1,0.07,Mobile,Afternoon,0.6,9,65.01
CUST_00347,29,Female,San Antonio,1034,2289.16,71.54,2.31,175,Electronics,1,0.13,Tablet,Evening,0.81,15,66.96
CUST_00348,68,Male,Fort Worth,1127,114.07,63.66,0.94,144,Sports,1,0.06,Mobile,Morning,0.66,10,30.85
CUST_00349,39,Male,Phoenix,388,1618,124.44,1.9,73,Beauty,0,0.46,Mobile,Morning,0.98,6,47.9
CUST_00350,39,Female,San Jose,385,189.37,94.57,0.7,152,Electronics,3,0.17,Mobile,Afternoon,0.7,9,22.16
CUST_00351,63,Other,Columbus,299,265.48,92.87,1.12,99,Home,2,0.08,Tablet,Morning,0.47,10,39.07
CUST_00352,47,Male,San Diego,339,222.23,54.82,2.98,47,Home,0,0.29,Mobile,Afternoon,0.43,11,53
CUST_00353,55,Other,San Antonio,1413,156.3,74.07,1.77,86,Beauty,3,0.37,Desktop,Evening,0.69,6,41.84
CUST_00354,55,Male,San Diego,474,590.82,71.57,1.81,177,Beauty,0,0.28,Mobile,Evening,0.54,3,30.28
CUST_00355,62,Female,Charlotte,616,444.76,77.35,1.51,18,Home,0,0.69,Desktop,Morning,0.78,12,42.31
CUST_00356,68,Other,Houston,962,182.42,63.99,1.33,74,Sports,0,0.28,Mobile,Morning,0.62,13,53.44
CUST_00357,25,Male,San Diego,792,70.9,98.06,2.02,40,Sports,1,0.34,Mobile,Morning,0.98,10,62.52
CUST_00358,44,Female,Fort Worth,1166,190.91,108.28,4.24,4,Electronics,1,0.61,Mobile,Afternoon,0.35,10,43.41
CUST_00359,44,Female,Philadelphia,1194,240.01,94.14,0.59,5,Beauty,1,0.1,Tablet,Morning,0.76,5,52.28
CUST_00360,51,Female,Chicago,13,239.55,72.5,1.02,130,Home,0,0.16,Desktop,Afternoon,0.54,10,40.16
CUST_00361,38,Other,Fort Worth,1693,221.01,64.93,1.06,44,Beauty,2,0.46,Mobile,Morning,0.61,10,59.33
CUST_00362,47,Other,San Diego,449,24.97,102.06,-0.23,74,Home,0,0.5,Mobile,Morning,0.6,10,42.58
CUST_00363,50,Female,Fort Worth,174,311.84,83.1,1.88,111,Home,1,0.62,Desktop,Afternoon,0.85,12,49.31
CUST_00364,45,Other,San Antonio,1698,904.58,88.91,1.78,106,Electronics,0,0.4,Desktop,Evening,0.86,13,53.6
CUST_00365,64,Male,San Jose,1156,99.45,82.65,1.37,175,Beauty,1,0.27,Tablet,Afternoon,0.97,10,50.13
CUST_00366,50,Female,Phoenix,1564,78.71,56.43,2.65,151,Sports,0,0.74,Mobile,Morning,0.91,4,34.34
CUST_00367,22,Female,Austin,595,319.19,114.08,1.54,109,Beauty,1,0.5,Tablet,Morning,0.6,12,48.22
CUST_00368,65,Other,Houston,932,231.5,136.34,1.83,47,Home,1,0.34,Desktop,Evening,0.61,9,49.72
CUST_00369,36,Female,New York,269,411.95,64.2,2.16,153,Sports,2,0.15,Desktop,Afternoon,0.78,12,48.14
CUST_00370,21,Male,San Jose,1275,1469.43,74.02,1.64,176,Home,1,0.13,Desktop,Morning,0.62,16,57.81
CUST_00371,52,Other,Chicago,1394,715.41,65.48,3.7,131,Beauty,0,0.41,Mobile,Evening,0.7,11,55.69
CUST_00372,66,Other,Los Angeles,618,580.87,58.43,1.6,48,Home,1,0.2,Desktop,Morning,0.74,12,72.42
CUST_00373,34,Female,San Diego,773,268.87,89.91,2.65,97,Clothing,3,0.54,Tablet,Morning,0.82,9,25.87
CUST_00374,61,Female,Columbus,865,169.39,60.52,1.93,43,Sports,0,0.46,Desktop,Afternoon,0.74,17,57.98
CUST_00375,45,Female,San Diego,526,388.55,51.12,1.97,28,Electronics,1,0.09,Tablet,Afternoon,0.81,9,65.86
CUST_00376,47,Other,Jacksonville,1616,1083.34,86.16,2.87,25,Clothing,0,0.29,Tablet,Afternoon,0.91,8,67.43
CUST_00377,46,Female,Phoenix,888,1046.74,53.13,1.69,126,Home,2,0.56,Tablet,Morning,0.63,7,49.66
CUST_00378,63,Male,Columbus,1530,294.86,59.6,1.95,60,Beauty,1,0.16,Mobile,Evening,0.88,7,43.81
CUST_00379,23,Female,Phoenix,672,141.33,58.09,2.25,39,Home,0,0.69,Tablet,Morning,0.72,8,42.73
CUST_00380,52,Female,Charlotte,178,127.67,86.56,1.41,101,Electronics,1,0.23,Desktop,Afternoon,0.89,7,27.45
CUST_00381,58,Other,Austin,1691,17.29,76.85,2.49,18,Beauty,1,0.36,Desktop,Evening,0.93,9,53.54
CUST_00382,54,Female,Houston,1571,924.69,28.28,3.51,141,Sports,0,0.82,Desktop,Afternoon,0.69,10,46.09
CUST_00383,41,Other,New York,259,153.83,82.14,1.15,34,Sports,3,0.34,Mobile,Morning,0.84,10,35.19
CUST_00384,46,Female,New York,260,222.36,54.37,1.36,81,Home,1,0.43,Tablet,Evening,0.63,9,39.01
CUST_00385,66,Male,Fort Worth,1159,828.31,113.44,0.96,91,Clothing,0,0.24,Desktop,Morning,0.53,9,47.27
CUST_00386,63,Male,Philadelphia,1485,63.93,23.24,3.81,146,Beauty,1,0.07,Tablet,Morning,0.89,7,32.64
CUST_00387,48,Other,Charlotte,1513,309.24,84.4,2.6,88,Clothing,0,0.3,Tablet,Morning,0.7,15,40.43
CUST_00388,52,Other,Houston,643,65.25,94.46,0.71,78,Home,1,0.15,Mobile,Evening,0.81,9,39.1
CUST_00389,50,Female,Houston,81,291.56,44.83,0.5,112,Beauty,0,0.45,Tablet,Afternoon,0.66,18,50.23
CUST_00390,69,Female,Chicago,1391,24.14,68.03,2.63,130,Sports,1,0.4,Tablet,Morning,0.78,10,37.7
CUST_00391,38,Male,Columbus,1083,364.51,77.38,4.33,86,Sports,0,0.38,Tablet,Evening,0.89,16,66.37
CUST_00392,49,Female,Dallas,1098,794.11,71.24,1.94,177,Home,1,0.4,Mobile,Evening,0.67,8,47.36
CUST_00393,40,Male,Chicago,1263,563.96,87.18,0.52,139,Beauty,1,0.3,Desktop,Morning,0.89,12,51.7
CUST_00394,50,Other,San Diego,129,355.83,78.94,0.36,95,Home,2,0.56,Desktop,Morning,0.95,10,32.01
CUST_00395,20,Female,Los Angeles,412,882.34,94.66,1.64,91,Sports,1,0.02,Mobile,Afternoon,0.3,9,55.21
CUST_00396,35,Other,Houston,315,129.25,83.24,0.6,137,Electronics,4,0.11,Tablet,Afternoon,0.83,7,4.25
CUST_00397,42,Female,New York,1398,888.33,77.73,1.75,113,Clothing,0,0.25,Mobile,Afternoon,0.79,14,73.94
CUST_00398,59,Male,Austin,1461,161.73,68.09,2.52,26,Home,2,0.34,Tablet,Morning,0.65,16,55.71
CUST_00399,48,Other,Phoenix,1162,225.09,81.18,2.27,75,Electronics,0,0.32,Desktop,Morning,0.83,8,59.93
CUST_00400,20,Other,Los Angeles,455,68.73,118.71,2.44,99,Sports,0,0.54,Tablet,Evening,0.9,17,73.21
CUST_00401,57,Female,Austin,615,53.66,72.84,2.25,96,Home,0,0.47,Tablet,Afternoon,0.9,10,39.32
CUST_00402,63,Other,Fort Worth,899,1344.94,43.16,2.73,67,Sports,2,0.15,Desktop,Morning,0.53,4,45.61
CUST_00403,41,Male,New York,903,105.35,102.4,1.75,148,Sports,0,0.28,Mobile,Afternoon,0.84,10,38.86
CUST_00404,67,Other,New York,1033,202.7,126.89,2.1,147,Home,1,0.37,Tablet,Evening,0.12,4,3.11
CUST_00405,49,Other,Los Angeles,232,376.61,89.44,3.3,113,Electronics,1,0.28,Mobile,Afternoon,0.53,8,39.01
CUST_00406,64,Female,Phoenix,611,213.75,124.12,2.79,144,Home,0,0.11,Tablet,Morning,0.62,7,40.28
CUST_00407,39,Other,Jacksonville,730,1020.62,78.57,0.74,115,Sports,1,0.14,Tablet,Evening,0.58,5,32.6
CUST_00408,40,Female,Charlotte,965,1154.88,148.72,1.19,45,Beauty,0,0.39,Tablet,Morning,0.63,7,44.05
CUST_00409,19,Female,Charlotte,1421,197.26,38.29,0.72,161,Sports,0,0.53,Mobile,Evening,0.92,6,24.39
CUST_00410,44,Other,Dallas,1773,48.27,71.23,1.8,77,Home,0,0.25,Desktop,Evening,0.88,4,64.37
CUST_00411,59,Male,Philadelphia,1758,117.96,89.98,-1.29,9,Electronics,1,0.17,Desktop,Evening,0.7,6,41.91
CUST_00412,19,Female,Jacksonville,1704,321.6,55.88,2.59,120,Sports,2,0.09,Tablet,Morning,0.71,10,40.73
CUST_00413,43,Other,Houston,882,170.18,104.57,1.05,147,Electronics,1,0.4,Mobile,Evening,0.75,12,28.34
CUST_00414,34,Female,Charlotte,1598,302.09,88.67,0.21,166,Electronics,1,0.31,Desktop,Afternoon,0.77,9,18.98
CUST_00415,57,Male,Chicago,318,710.86,69.61,4.15,61,Clothing,1,0.16,Desktop,Evening,0.86,8,64.61
CUST_00416,50,Male,San Diego,1531,272.91,85.74,1.28,78,Electronics,1,0.37,Tablet,Evening,0.95,13,60.28
CUST_00417,26,Female,Chicago,522,109.7,79.98,0.27,89,Sports,1,0.1,Desktop,Evening,0.27,4,13.65
CUST_00418,60,Male,New York,1770,221.56,91.24,1.42,139,Sports,0,0.19,Desktop,Afternoon,0.8,13,48.11
CUST_00419,65,Other,Houston,1111,679.3,69.18,3.57,23,Home,2,0.29,Mobile,Afternoon,0.73,9,55.17
CUST_00420,56,Other,Austin,1803,275.88,19.73,-1.35,52,Home,1,0.4,Mobile,Afternoon,0.96,4,27.77
CUST_00421,46,Female,Fort Worth,716,143.53,96.6,2.99,32,Electronics,2,0.15,Tablet,Morning,0.72,10,60.93
CUST_00422,59,Male,Phoenix,1342,278.79,73.37,0.23,68,Beauty,1,0.2,Desktop,Evening,0.7,16,48.19
CUST_00423,43,Other,Phoenix,1357,303.31,55.36,2.47,72,Sports,0,0.17,Mobile,Afternoon,0.9,5,63.05
CUST_00424,52,Other,Phoenix,1384,175.76,65.63,0.88,103,Electronics,1,0.33,Tablet,Evening,0.41,7,19.92
CUST_00425,67,Other,San Diego,1265,2722.84,70.09,2.03,173,Home,3,0.47,Tablet,Morning,0.58,14,56.6
CUST_00426,42,Female,San Diego,1080,729.7,37.82,1.5,99,Sports,2,0.7,Desktop,Evening,0.93,4,23.89
CUST_00427,41,Female,Jacksonville,1134,589.57,52.79,2.31,88,Clothing,1,0.16,Mobile,Afternoon,0.77,7,49.88
CUST_00428,30,Other,Fort Worth,1073,965.05,72.13,2.57,6,Home,1,0.08,Mobile,Morning,0.82,11,76.23
CUST_00429,24,Other,Houston,1779,548.94,70.74,2.5,97,Clothing,0,0.52,Mobile,Morning,0.87,15,53.36
CUST_00430,53,Male,Charlotte,1040,782.66,51.66,1.27,170,Sports,0,0.3,Desktop,Evening,0.86,9,42.27
